"","date","mosul","ilisu"
"244",1922-04-01,0.273942202329636,1.45851218700409
"245",1922-05-01,0.18295693397522,0.730239987373352
"246",1922-06-01,0.21625953912735,0.968576967716217
"247",1922-07-01,0.0677590072154999,0.185634315013885
"248",1922-08-01,0.063136525452137,0.191788926720619
"249",1922-09-01,0.0728667974472046,0.158848747611046
"250",1922-10-01,0.263424664735794,0.955308318138123
"251",1922-11-01,0.491149663925171,1.55559861660004
"252",1922-12-01,0.698723673820496,1.66744208335876
"253",1923-01-01,1.17581760883331,1.50982391834259
"254",1923-02-01,1.22638332843781,1.53631961345673
"255",1923-03-01,0.835342466831207,1.11529278755188
"256",1923-04-01,0.466048330068588,0.633487939834595
"257",1923-05-01,0.233614161610603,0.272771775722504
"258",1923-06-01,0.129848524928093,0.149091348052025
"259",1923-07-01,0.14533144235611,0.0836928710341454
"260",1923-08-01,0.129941135644913,0.0734813660383224
"261",1923-09-01,0.0842498987913132,0.0455393083393574
"262",1923-10-01,0.450543850660324,0.721248924732208
"263",1923-11-01,0.259323835372925,0.666959166526794
"264",1923-12-01,1.44773375988007,1.06561326980591
"265",1924-01-01,0.849163055419922,0.573150455951691
"266",1924-02-01,3.17485451698303,1.69373667240143
"267",1924-03-01,1.60776269435883,1.17917466163635
"268",1924-04-01,1.096116065979,1.66134905815125
"269",1924-05-01,0.368621468544006,0.583155810832977
"270",1924-06-01,0.188395068049431,0.1980911642313
"271",1924-07-01,0.195079177618027,0.150107726454735
"272",1924-08-01,0.112950369715691,0.145359218120575
"273",1924-09-01,0.0863823518157005,0.0686607360839844
"274",1924-10-01,0.145366981625557,0.560428142547607
"275",1924-11-01,0.147099003195763,0.27966445684433
"276",1924-12-01,0.0721990391612053,0.163305923342705
"277",1925-01-01,0.0731886476278305,0.169248148798943
"278",1925-02-01,0.0385999418795109,0.148277059197426
"279",1925-03-01,0.0718251615762711,0.439563721418381
"280",1925-04-01,0.500664830207825,1.20951080322266
"281",1925-05-01,0.292466849088669,0.531189978122711
"282",1925-06-01,0.209116786718369,0.411429166793823
"283",1925-07-01,0.143941104412079,0.517590701580048
"284",1925-08-01,0.0871154591441154,0.193294152617455
"285",1925-09-01,0.0799356177449226,0.129063040018082
"286",1925-10-01,0.163480162620544,0.222143605351448
"287",1925-11-01,0.816680729389191,0.66625440120697
"288",1925-12-01,2.42159223556519,0.889161050319672
"289",1926-01-01,1.46792531013489,0.680967748165131
"290",1926-02-01,1.13038969039917,0.551765561103821
"291",1926-03-01,1.41794002056122,1.81392085552216
"292",1926-04-01,0.781194925308228,1.18070530891418
"293",1926-05-01,0.306710481643677,0.670774579048157
"294",1926-06-01,0.205523312091827,0.329635232686996
"295",1926-07-01,0.144921958446503,0.165358424186707
"296",1926-08-01,0.122455529868603,0.167811557650566
"297",1926-09-01,0.0996425971388817,0.27891343832016
"298",1926-10-01,0.0919712260365486,0.382884055376053
"299",1926-11-01,0.0913621708750725,0.188848152756691
"300",1926-12-01,0.230358585715294,1.21106517314911
"301",1927-01-01,0.313851892948151,1.13098132610321
"302",1927-02-01,0.508179485797882,0.928287088871002
